name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vancouver,2021-01-08,6.5,3.9,5.5,6.4,0.7,4.3,4,89.9,10.867,100,41.67,rain,0,0,33.5,24.1,68.4,1022.5,66.6,28.9,15.8,1.2,1,,2021-01-08T08:05:59,2021-01-08T16:33:08,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"CWWA,71211099999,CWSK,71784099999,CWEL,CWEZ,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-01-09,7.4,2.1,5.2,6.9,0.9,4.4,3.1,86.5,0.188,100,8.33,rain,0,0,81.4,18.1,40.4,1025.5,83.5,23,33.3,3,2,,2021-01-09T08:05:32,2021-01-09T16:34:25,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"CWWA,71211099999,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-10,8.3,6,6.9,8.1,3.7,5.6,5.9,93.2,8.327,100,70.83,rain,0,0,76,13.2,72.4,1021.4,92.5,23.5,14.6,1.4,1,,2021-01-10T08:05:02,2021-01-10T16:35:44,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-11,9.1,7.7,8.4,8.9,5,6.9,7.3,93,16.663,100,54.17,rain,0,0,50,17.4,83.2,1015.3,99.3,24.3,10.4,0.9,1,,2021-01-11T08:04:30,2021-01-11T16:37:04,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"CWWA,71211099999,71775099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-12,11.9,7.6,9,11.9,4.8,7.7,8.7,98.2,31.47,100,83.33,rain,0,0,53.6,18.1,83,1001.1,96.8,16.7,7.3,0.6,1,,2021-01-12T08:03:54,2021-01-12T16:38:27,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-13,12.4,4.7,7.5,12.4,3.3,6.4,2.6,72.2,4.385,100,12.5,rain,0,0,77.8,21.3,274.5,1020.6,35.1,28.8,61.5,5.4,3,,2021-01-13T08:03:16,2021-01-13T16:39:51,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"CWWA,71211099999,71608099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-14,8.5,3.3,6.2,8.5,2,5.8,3.1,80.2,0.515,100,4.17,rain,0,0,70.2,11.9,51,1029.1,74.8,30.3,33.6,2.8,2,,2021-01-14T08:02:35,2021-01-14T16:41:16,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-15,10.2,5.3,7.6,10.2,4.3,6.9,6.6,93.8,3.925,100,25,rain,0,0,31.3,18,68,1028.5,53,28.7,43.9,3.8,3,,2021-01-15T08:01:51,2021-01-15T16:42:43,0.08,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-16,8,5.2,6.5,8,4.4,6.3,5.3,91.8,1.97,100,33.33,rain,0,0,,10.5,51.6,1029.1,92.9,25.4,24.4,2,1,,2021-01-16T08:01:04,2021-01-16T16:44:11,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-17,7.5,5.5,6.5,7.4,4.3,5.9,5.7,94.8,1.045,100,25,rain,0,0,,9.6,3.9,1030.6,56.4,27.7,20,1.8,1,,2021-01-17T08:00:15,2021-01-17T16:45:40,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71608099999,CWWA,71211099999,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-18,7.9,2.5,5.1,7.9,1.1,4.9,3.3,88.6,0,0,0,,0,0,,9.5,341.9,1035.5,32.4,27.7,66.2,5.5,3,,2021-01-18T07:59:23,2021-01-18T16:47:11,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-19,7.6,3.1,5.5,7.6,1.9,4.9,3.4,87.1,0,0,0,,0,0,,9.8,94,1030,87.2,26.7,62.2,5.3,3,,2021-01-19T07:58:29,2021-01-19T16:48:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71775099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-20,6.9,4.9,5.8,6.9,3.4,5.3,3.8,86.9,0,0,0,,0,0,,9.1,314.8,1022.2,88.9,29.2,39.2,3.2,2,,2021-01-20T07:57:32,2021-01-20T16:50:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,CWSK,CWEL,CWEZ,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-01-21,7.5,1.6,5,7.5,1.1,4,2.6,85.3,0.055,100,8.33,rain,0,0,,16.6,327.1,1019.2,47,31,65.6,5.4,3,,2021-01-21T07:56:32,2021-01-21T16:51:49,0.28,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"CWWA,71608099999,CWSK,71784099999,CWEL,CWEZ,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-01-22,7.4,-0.4,2.7,7.4,-0.4,2.1,-1.2,76.3,0,0,0,,0,0,,12.6,346.5,1019.2,8.9,31.3,73.8,6.3,3,,2021-01-22T07:55:31,2021-01-22T16:53:23,0.31,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-23,4.5,-1.4,2,4.5,-1.5,1.6,-1.1,80.5,0,0,0,,0,0,,7.6,69.6,1019.5,44.6,29.8,73,6.5,3,,2021-01-23T07:54:26,2021-01-23T16:54:59,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-24,3.7,1.9,3.1,3.7,-1.7,1.2,2.1,93.5,9.045,100,83.33,"rain,snow",0,0,47,13.9,74.2,1007.9,98.6,15,11.8,1.1,1,,2021-01-24T07:53:20,2021-01-24T16:56:35,0.37,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"CWWA,71211099999,71772099999,CWEL,71892099999,CWMM,71608099999,71784099999,CWSK,D3147,CWEZ,71042099999,71201099999,F1856"
vancouver,2021-01-25,4.8,1.9,3.5,4.8,-0.8,2,2.9,95.9,11.762,100,87.5,"rain,snow",0,0,,14.5,82.6,1009,65.9,19.7,19.4,1.4,1,,2021-01-25T07:52:11,2021-01-25T16:58:12,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,D3147,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-26,7.6,3.4,5,7.3,0.1,2.9,1,76.8,0.75,100,25,rain,0,0,59,18.3,84.6,1002.6,81.3,28,49.3,4.2,3,,2021-01-26T07:50:59,2021-01-26T16:59:49,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-27,5,2.3,3.9,4.8,0.5,3,1.9,87.2,0.794,100,41.67,rain,0,0,37.1,12.8,63.7,1001.4,92.4,28.5,25.9,2.2,2,,2021-01-27T07:49:46,2021-01-27T17:01:27,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-28,6.2,3.6,4.7,6,3,4.3,3,88.6,0.72,100,29.17,rain,0,0,,9.2,359.3,1007.1,62.1,30.4,31.7,2.7,1,,2021-01-28T07:48:30,2021-01-28T17:03:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-29,7.5,3.8,5.6,7.1,2.7,4.8,3.3,85.7,0.008,100,8.33,rain,0,0,,12.6,86.5,1009,80,31.3,36.8,3.1,2,,2021-01-29T07:47:13,2021-01-29T17:04:45,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-30,7.5,5.6,6.3,7.4,2.4,4.5,4.7,89.5,2.272,100,66.67,rain,0,0,,16.6,81.5,1010.8,93.5,28.8,9.6,0.9,0,,2021-01-30T07:45:53,2021-01-30T17:06:25,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-01-31,8.2,5.5,6.9,7.8,3.6,5.9,5.8,92.7,7.182,100,70.83,rain,0,0,,15.7,79.8,1011.3,97.7,21.6,11.9,1,1,,2021-01-31T07:44:31,2021-01-31T17:08:04,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-01,8,5.8,6.8,8,3.9,5.9,6.4,97.2,27.171,100,95.83,rain,0,0,,13.8,74.9,1006.6,98.6,15.2,7.9,0.7,0,,2021-02-01T07:43:07,2021-02-01T17:09:45,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-02,6.3,4.4,5.6,6.3,1.3,4.3,4.5,93.2,10.093,100,54.17,rain,0,0,,13.6,79.2,1008.2,86.9,21.7,19.8,1.6,1,,2021-02-02T07:41:42,2021-02-02T17:11:25,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-03,7.7,3.1,5.3,7.7,0.9,5,2.3,81.5,0,0,0,,0,0,,8.1,351.2,1019.7,56.7,29.3,85.3,7.5,4,,2021-02-03T07:40:14,2021-02-03T17:13:06,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-04,6.3,3.5,5.1,6.2,2.8,4.5,4.1,93.4,9.337,100,54.17,rain,0,0,,11.8,72.1,1024.9,91,24.5,23.6,2.1,1,,2021-02-04T07:38:45,2021-02-04T17:14:46,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999"
vancouver,2021-02-05,8,5.1,6.1,7.4,2,5.2,5,92.3,0.686,100,20.83,rain,0,0,53.6,25.4,319.3,1020.9,67,29.8,32.6,2.8,2,,2021-02-05T07:37:14,2021-02-05T17:16:27,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999"
vancouver,2021-02-06,7.5,4.7,6.2,7.5,1.7,4.6,3.9,86.1,5.699,100,58.33,rain,0,0,51.8,25.2,312.7,1014.1,49.5,26.7,69.9,6,4,,2021-02-06T07:35:41,2021-02-06T17:18:08,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71772099999,71784099999,CWEL,E9431,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-02-07,7.9,2,4.7,7.5,-2.8,2.2,0.5,75.5,0.645,100,29.17,"rain,snow",0,0,59,28.3,302.7,1014,23,28.1,89.7,7.9,4,,2021-02-07T07:34:07,2021-02-07T17:19:49,0.86,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-08,3.7,-0.6,1.6,3.7,-3.1,0.6,-1.2,81.6,0.707,100,4.17,rain,0,0,33.5,12.4,69.3,1018.1,31.4,27.8,47.7,4.1,2,,2021-02-08T07:32:31,2021-02-08T17:21:30,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-09,2.8,-2.7,0.1,2.8,-6.2,-0.9,-5.4,66.6,0,0,0,,0,0,,9.9,79.2,1022.2,32.8,27.8,85.7,7.2,4,,2021-02-09T07:30:53,2021-02-09T17:23:11,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71608099999,CWWA,71784099999,CWSK,CWEL,CWEZ,E9431,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-02-10,0.9,-2.2,-1.1,0.9,-7,-3.8,-6,69.3,0.326,100,4.17,"rain,snow",0,0,51.8,15.9,75.3,1023.2,78.2,28.6,25.8,2.1,1,,2021-02-10T07:29:14,2021-02-10T17:24:52,0.97,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"CWWA,CWEL,71892099999,CWMM,CYVR,71608099999,71784099999,CWSK,CWEZ,CWWK,71042099999,71201099999,F1856"
vancouver,2021-02-11,-0.9,-4.2,-2.6,-2.6,-12.3,-6.3,-11.1,53,0.027,100,4.17,"rain,snow",0,0,68.4,36,22.3,1022.2,71.6,32,55.1,4.8,4,,2021-02-11T07:27:33,2021-02-11T17:26:33,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"CWWA,CWSK,CWEL,CWEZ,CWWK,71892099999,CWMM,F1856"
vancouver,2021-02-12,-0.9,-6.3,-3.1,-1.3,-10.9,-6.3,-14.2,42.7,0,0,0,,0,0,54.3,36,39.3,1018.4,69.5,32,69.7,6,3,,2021-02-12T07:25:51,2021-02-12T17:28:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWWA,CWSK,E6810,CWEL,CWEZ,CWWK,71892099999,CWMM,F1856"
vancouver,2021-02-13,0.8,-1.9,-0.4,0.8,-5,-1.4,-2.3,87.7,5.595,100,58.33,"rain,snow",0,0.1,41.8,13.3,61.9,1011.1,92,13.9,20.3,1.7,1,,2021-02-13T07:24:07,2021-02-13T17:29:55,0.07,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"CWWA,71211099999,CWEL,71892099999,CWMM,71608099999,CWSK,71784099999,CWEZ,CWWK,E9431,71042099999,71201099999"
vancouver,2021-02-14,3.1,0.5,1.6,3.1,-1.5,0.6,0.5,92.6,2.012,100,62.5,"rain,snow",0,0.1,,7.5,63,1012.2,96.4,11.4,33.4,2.9,2,,2021-02-14T07:22:22,2021-02-14T17:31:35,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-15,4.7,2,3.4,4.7,0.5,2.4,2.7,95.5,13.117,100,62.5,rain,0,0.1,31.3,14.2,346.5,1003.5,93.5,15,30.1,2.5,1,,2021-02-15T07:20:36,2021-02-15T17:33:16,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-16,7.7,4.1,5.7,7.6,0.1,4.1,3.2,84.2,0.03,100,8.33,rain,0,0,46.1,23.3,271.7,1015.1,59.5,27.1,87.5,7.6,4,,2021-02-16T07:18:49,2021-02-16T17:34:56,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-17,7.2,2.2,4.3,6.5,-0.2,3.8,1.8,84.1,0,0,0,,0,0,40.7,16.7,354.2,1026,41.6,29.3,92.6,8,4,,2021-02-17T07:17:00,2021-02-17T17:36:36,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-18,6.5,3.5,4.3,5.9,0.7,2.7,1.9,85.3,5.673,100,54.17,rain,0,0,37.1,16.4,78,1018.4,81.1,25.9,19.3,1.6,1,,2021-02-18T07:15:10,2021-02-18T17:38:16,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999"
vancouver,2021-02-19,7.1,2.4,4.5,7.1,2,4.3,3,90.4,1.476,100,37.5,rain,0,0,37.1,8.1,47.3,1016.4,84.2,31.5,70.5,6.1,5,,2021-02-19T07:13:19,2021-02-19T17:39:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71784099999,CWSK,CWEL,CWEZ,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-02-20,6.3,1.6,4.1,6.3,1.6,3.6,2.3,88.8,5.307,100,33.33,rain,0,0,,10.4,68,1022.4,78.1,25.1,47.3,4.1,3,,2021-02-20T07:11:27,2021-02-20T17:41:34,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"CWWA,71211099999,71772099999,71473099999,E6810,CWEL,71892099999,CWMM,remote,71108099999,71608099999,CWSK,71784099999,CWEZ,CWWK,E9431,71914099999,71042099999,F1856"
vancouver,2021-02-21,9,4,6.5,8.6,1.9,4.7,5.6,94.5,12.052,100,79.17,rain,0,0,51.8,18.3,114.4,1021.5,93.6,28.4,26.1,2.1,1,,2021-02-21T07:09:34,2021-02-21T17:43:13,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"CWWA,71473099999,CWEL,71892099999,CWMM,71608099999,CWSK,71784099999,CWEZ,CWWK,71042099999,71201099999,F1856"
vancouver,2021-02-22,10.9,5.7,7.6,10.9,2.3,6.9,5.4,86.7,5.96,100,16.67,rain,0,0,46.1,23.4,285.8,1018.6,61.1,27.1,60.6,5.1,3,,2021-02-22T07:07:40,2021-02-22T17:44:52,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CWWA,71211099999,71608099999,71784099999,CWEL,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-02-23,9.3,2,4.8,9.3,-0.9,3,0.9,76.1,0.615,100,33.33,rain,0,0,48.2,24.6,291.1,1024.1,36.2,27.8,115.2,10,5,,2021-02-23T07:05:44,2021-02-23T17:46:31,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-24,6.5,0.2,3.7,6.5,0.1,3,0,77.2,0.111,100,4.17,rain,0,0,,13.5,86.6,1033.1,66.4,28.7,89,7.6,4,,2021-02-24T07:03:48,2021-02-24T17:48:09,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-25,8.9,1.8,5.4,8.6,-1.2,4.1,2.8,84.4,10.018,100,37.5,"rain,snow",0,0,,15.6,146.1,1015.2,68.3,29.4,100.1,8.7,5,,2021-02-25T07:01:51,2021-02-25T17:49:47,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-26,8.6,2.5,5.9,7.9,-1.3,3.3,1.4,73.9,1.462,100,50,rain,0,0,59.1,29.1,302.8,1011.7,30.8,31.5,142.9,12.5,5,,2021-02-26T06:59:54,2021-02-26T17:51:24,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-27,7.3,0.8,4.2,7,-0.4,3.7,0.1,75.1,0.083,100,12.5,rain,0,0,,12.4,19.2,1022.8,64.4,30.3,101.1,8.7,4,,2021-02-27T06:57:55,2021-02-27T17:53:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-02-28,6.7,3.4,5.3,6.7,1.4,4,4.9,97,3.321,100,70.83,rain,0,0,,12,74.6,1024,91.6,15.2,22.4,1.9,1,,2021-02-28T06:55:55,2021-02-28T17:54:39,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-01,10.8,6.2,8,10.8,3.7,7.3,5.8,86,0,0,0,,0,0,,12.3,91.4,1017.9,79.6,27.3,74.9,6.6,3,,2021-03-01T06:53:55,2021-03-01T17:56:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71473099999,CWEL,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-03-02,8.2,3.6,5.8,8.2,1.8,5.1,2,77.7,0,0,0,,0,0,,11.8,7.3,1016.5,78.8,27.7,68.9,5.8,3,,2021-03-02T06:51:54,2021-03-02T17:57:52,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-03,9.6,4,6.4,9.4,3,5.6,2.2,75.2,0,0,0,,0,0,,8.7,76.3,1010.4,85.1,29.3,75.2,6.4,3,,2021-03-03T06:49:53,2021-03-03T17:59:29,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,D3147,E9431,71892099999,71042099999,71201099999"
vancouver,2021-03-04,10.7,4.6,7.3,10.7,3.5,6.4,4.8,85.1,4.474,100,33.33,rain,0,0,29.4,14.4,92.1,1013.8,93.2,25.8,45.2,3.9,3,,2021-03-04T06:47:51,2021-03-04T18:01:05,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71608099999,CWWA,71784099999,D3147,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-05,11.5,7.3,9.1,11.5,5.3,8.1,5.6,79.5,4.711,100,45.83,rain,0,0,51.8,20.1,104,1011.1,89.9,30.1,79.3,7,4,,2021-03-05T06:45:48,2021-03-05T18:02:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-06,10.2,6.8,8,10.2,4.9,6.9,4.5,79,0.457,100,29.17,rain,0,0,38.9,15.5,123.4,1013.5,81.8,29.9,98.2,8.5,4,,2021-03-06T06:43:44,2021-03-06T18:04:16,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71211099999,71784099999,71785099999,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-03-07,8.1,4.6,6.4,8.1,1,4.7,3.3,81.1,5.985,100,66.67,rain,0,0,48.2,19.4,111.7,1016,80.4,27.7,67.7,5.6,3,,2021-03-07T06:41:41,2021-03-07T18:05:51,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-08,11,4.5,7.1,11,2.5,6.4,2.2,71.9,0,0,0,,0,0,37.1,12,41.2,1016.4,72.8,27.7,142.9,12.4,6,,2021-03-08T06:39:36,2021-03-08T18:07:26,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71473099999,CWEL,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-03-09,11.1,4.3,7.6,11.1,4.2,7,2.6,71.4,0.084,100,8.33,rain,0,0,,9.2,70.6,1015,73.4,27.7,74.8,6.6,3,,2021-03-09T06:37:31,2021-03-09T18:09:00,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-10,9,2.1,5.2,8.7,2.1,4.9,2.1,80.9,0,0,0,,0,0,,10.9,301.8,1016.3,30.3,30.8,118,10.1,4,,2021-03-10T06:35:26,2021-03-10T18:10:35,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71608099999,CWWA,71784099999,CWEL,CWEZ,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-03-11,9.5,0.4,5.4,9.1,-1.3,5.1,-0.7,66.4,0,0,0,,0,0,,8.1,353.8,1024.8,44.4,34.3,159.7,13.7,6,,2021-03-11T06:33:20,2021-03-11T18:12:09,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-12,11.8,4.6,7.5,11.8,3.1,7.2,1.9,68.2,0,0,0,,0,0,,8.2,85,1026.6,87.9,32.9,122.8,10.7,5,,2021-03-12T06:31:14,2021-03-12T18:13:43,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-13,14.1,4.8,9.3,14.1,4.5,9.2,2.8,64.9,0,0,0,,0,0,,7.8,109.1,1020.9,89.1,34.3,132.8,11.6,5,,2021-03-13T06:29:08,2021-03-13T18:15:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-14,10.3,4.5,8,10.3,1.2,6.6,3,71.5,2.881,100,37.5,rain,0,0,44.3,21,133.2,1012.1,85.8,29.6,26.8,2,1,,2021-03-14T07:27:01,2021-03-14T19:16:50,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71211099999,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-15,8.1,1.8,4.9,8.1,-1.2,3.2,0.5,73.9,0.021,100,4.17,rain,0,0,40.7,18.4,297.3,1021.3,26.4,27.7,174.8,15,6,,2021-03-15T07:24:55,2021-03-15T19:18:24,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2021-03-16,8.9,1.4,5.2,8.7,1.4,5,1.2,76,0,0,0,,0,0,,8.4,298.5,1021.8,50.4,28,144.5,12.6,5,,2021-03-16T07:22:47,2021-03-16T19:19:57,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
